LATITUDE,LONGITUDE,UTM_X,UTM_Y,UTM_ZONE,DATE,TIME,SATELLITE,CONFIDENCE,ORG,TUMBOON,AUMPER,PROVINCE,NAME,ZONE 
15.08142,99.35308,537945,1667362,47P,17/02/2019,1312,S,1,NASA,แก่นมะกรูด,บ้านไร่,อุทัยธานี,ป่าห้วยท่ากวยและป่าห้วยกระเวน,RFD_A
15.16381,99.30263,532510,1676467,47P,17/02/2019,1312,S,1,NASA,แก่นมะกรูด,บ้านไร่,อุทัยธานี,ป่าห้วยขาแข้ง,RFD_A
16.03896,98.80991,479666,1773254,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.03966,98.81377,480079,1773331,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.06521,98.81314,480014,1776158,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_A
16.06523,98.83689,482554,1776158,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.06592,98.81705,480432,1776236,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.06937,98.8362,482481,1776616,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.07419,98.81551,480268,1777151,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.07625,98.82695,481492,1777377,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.07827,98.79058,477603,1777605,47Q,17/02/2019,1312,S,1,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.07969,98.82233,480998,1777758,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.08037,98.82615,481407,1777833,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.08106,98.82999,481818,1777909,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.08247,98.814,480108,1778067,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.08311,98.79374,477941,1778140,47Q,17/02/2019,1312,S,1,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.08381,98.79762,478356,1778217,47Q,17/02/2019,1312,S,1,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.09074,98.81245,479943,1778982,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.09419,98.80788,479454,1779364,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.09488,98.81172,479865,1779440,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.0997,98.81478,480193,1779973,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.10246,98.80629,479285,1780279,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.10314,98.81014,479697,1780354,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.10383,98.814,480110,1780429,47Q,17/02/2019,1312,S,1,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.4774,98.66908,464679,1821773,47Q,17/02/2019,1312,S,1,NASA,ช่องแคบ,พบพระ,ตาก,ป่าช่องแคบและป่าแม่โกนเกน,RFD_B
16.47813,98.6731,465109,1821853,47Q,17/02/2019,1312,S,1,NASA,ช่องแคบ,พบพระ,ตาก,ป่าช่องแคบและป่าแม่โกนเกน,RFD_B
16.49471,98.66996,464777,1823688,47Q,17/02/2019,1312,S,1,NASA,ช่องแคบ,พบพระ,ตาก,ป่าช่องแคบและป่าแม่โกนเกน,RFD_B
16.49497,98.69522,467472,1823712,47Q,17/02/2019,1312,S,1,NASA,ช่องแคบ,พบพระ,ตาก,ป่าช่องแคบและป่าแม่โกนเกน,RFD_B
16.62812,98.81035,479774,1838426,47Q,17/02/2019,1312,S,1,NASA,พะวอ,แม่สอด,ตาก,ป่าแม่สอด,RFD_A
17.07633,98.88976,488270,1888002,47Q,17/02/2019,1312,S,1,NASA,ท้องฟ้า,บ้านตาก,ตาก,ป่าแม่ตื่น,RFD_A
17.13749,99.14062,514957,1894770,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_A
17.1381,99.1441,515327,1894838,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_A
17.13873,99.14766,515706,1894908,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_A
17.14207,99.14328,515240,1895277,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_A
17.14541,99.13887,514770,1895646,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_B
17.16202,98.9928,499234,1897479,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.16605,98.99214,499164,1897924,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.16955,98.98856,498783,1898312,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.17008,98.99152,499098,1898370,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.17525,98.99712,499694,1898942,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.17585,99.0005,500053,1899009,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.17647,99.00391,500416,1899077,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.17711,99.20277,521563,1899159,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_A
17.17933,98.99677,499657,1899394,47Q,17/02/2019,1312,S,1,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
17.18003,99.2062,521928,1899483,47Q,17/02/2019,1312,S,1,NASA,แม่สลิด,บ้านตาก,ตาก,ป่าแม่สลิดและป่าโป่งแดง,RFD_A
15.16418,99.80019,585963,1676642,47P,17/02/2019,1312,S,1,NASA,สะพานหิน,หนองมะโมง,ชัยนาท,ป่าเขาช่องลมและป่าเขาหลัก,RFD_B
15.17089,101.23811,740475,1678457,47P,17/02/2019,1312,S,1,NASA,บัวชุม,ชัยบาดาล,ลพบุรี,ป่าชัยบาดาล,RFD_B
15.29171,101.04445,719533,1691624,47P,17/02/2019,1312,S,1,NASA,บ้านใหม่สามัคคี,ชัยบาดาล,ลพบุรี,ป่าวังเพลิงป่าม่วงค่อมและป่าลำนารายณ์,RFD_B
17.39669,98.44861,441432,1923524,47Q,17/02/2019,1312,S,1,NASA,แม่ตื่น,อมก๋อย,เชียงใหม่,ป่าอมก๋อย,RFD_A
17.42287,98.45135,441732,1926420,47Q,17/02/2019,1312,S,1,NASA,แม่ตื่น,อมก๋อย,เชียงใหม่,ป่าอมก๋อย,RFD_B
17.43247,98.99003,498941,1927398,47Q,17/02/2019,1312,S,1,NASA,ยกกระบัตร,สามเงา,ตาก,ป่าฝั่งซ้ายแม่น้ำปิง,RFD_A
17.47999,98.97422,497263,1932655,47Q,17/02/2019,1312,S,1,NASA,แม่พริก,แม่พริก,ลำปาง,ป่าแม่พริก,RFD_A
17.48733,98.96911,496721,1933467,47Q,17/02/2019,1312,S,1,NASA,แม่พริก,แม่พริก,ลำปาง,ป่าแม่พริก,RFD_A
17.53861,98.95536,495262,1939141,47Q,17/02/2019,1312,S,1,NASA,แม่พริก,แม่พริก,ลำปาง,ป่าแม่พริก,RFD_A
17.63275,98.91926,491435,1949557,47Q,17/02/2019,1312,S,1,NASA,แม่พริก,แม่พริก,ลำปาง,ป่าแม่พริก,RFD_A
17.6449,98.91782,491283,1950901,47Q,17/02/2019,1312,S,1,NASA,นาทราย,ลี้,ลำพูน,ป่าแม่ลี้,RFD_A
17.65868,98.92559,492108,1952425,47Q,17/02/2019,1312,S,1,NASA,นาทราย,ลี้,ลำพูน,ป่าแม่ลี้,RFD_B
17.66095,98.88818,488140,1952679,47Q,17/02/2019,1312,S,1,NASA,ก้อ,ลี้,ลำพูน,ป่าแม่ลี้,RFD_A
17.66499,98.88761,488080,1953126,47Q,17/02/2019,1312,S,1,NASA,ก้อ,ลี้,ลำพูน,ป่าแม่ลี้,RFD_A
17.74146,98.85194,484303,1961588,47Q,17/02/2019,1312,S,1,NASA,แม่ลาน,ลี้,ลำพูน,ป่าแม่หาดและป่าแม่ก้อ,RFD_A
17.82878,98.93967,493607,1971244,47Q,17/02/2019,1312,S,1,NASA,ป่าไผ่,ลี้,ลำพูน,ป่าขุนแม่ลี้,RFD_B
17.88424,98.55374,452727,1977435,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.88927,98.88007,487296,1977939,47Q,17/02/2019,1312,S,1,NASA,ป่าไผ่,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_A
17.89123,98.54576,451883,1978210,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.89184,98.54913,452240,1978277,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.89471,98.54166,451450,1978596,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.89594,98.54846,452170,1978731,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.90828,98.61707,459441,1980080,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91237,98.61649,459380,1980532,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91269,98.59486,457089,1980573,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91332,98.5984,457465,1980641,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91378,98.87864,487146,1980651,47Q,17/02/2019,1312,S,1,NASA,แม่ตืน,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_B
17.91582,98.61229,458936,1980915,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91618,98.59094,456675,1980960,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91681,98.59447,457049,1981029,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.91717,98.96565,496362,1981022,47Q,17/02/2019,1312,S,1,NASA,แม่ตืน,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_B
17.91969,98.58708,456267,1981349,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.92031,98.59057,456637,1981417,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.92214,98.97038,496863,1981572,47Q,17/02/2019,1312,S,1,NASA,แม่ตืน,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_A
17.92338,98.5863,456185,1981757,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.92377,98.58642,456198,1981800,47Q,17/02/2019,1312,S,1,NASA,มืดกา,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.92962,98.62007,459763,1982440,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.92984,98.62029,459787,1982464,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.93074,98.44334,441047,1982611,47Q,17/02/2019,1312,S,1,NASA,อมก๋อย,อมก๋อย,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.93114,98.60557,458228,1982611,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.93143,98.60574,458246,1982643,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.93241,98.61246,458958,1982750,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.95537,98.88042,487338,1985252,47Q,17/02/2019,1312,S,1,NASA,แม่ตืน,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_B
17.96965,98.82122,481071,1986837,47Q,17/02/2019,1312,S,1,NASA,โปงทุ่ง,ดอยเต่า,เชียงใหม่,ป่าแม่หาด,RFD_A
17.98797,98.59486,457108,1988901,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.99132,98.59016,456611,1989273,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
17.99197,98.59377,456993,1989344,47Q,17/02/2019,1312,S,1,NASA,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.00018,98.82269,481229,1990214,47Q,17/02/2019,1312,S,1,NASA,แม่ตืน,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_A
18.00272,98.58354,455913,1990536,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.00555,98.50574,447677,1990869,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.0067,98.58231,455784,1990977,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.00735,98.58596,456170,1991048,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01004,98.57753,455278,1991347,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01307,98.48559,445547,1991707,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01445,98.48475,445458,1991860,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01508,98.48829,445833,1991929,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01648,98.48115,445078,1992086,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01712,98.48462,445445,1992156,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01777,98.48813,445817,1992226,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.01787,98.4803,444988,1992240,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.0185,98.48378,445357,1992308,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.02251,98.49091,446113,1992750,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.03271,98.84258,483338,1993812,47Q,17/02/2019,1312,S,1,NASA,ศรีวิชัย,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_A
18.03837,98.73553,472008,1994451,47Q,17/02/2019,1312,S,1,NASA,บ้านตาล,ฮอด,เชียงใหม่,ป่าแม่ตาลและป่าแม่ยุย,RFD_A
18.04329,98.35062,431271,1995096,47Q,17/02/2019,1312,S,1,NASA,บ่อหลวง,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_A
18.04541,98.50063,447148,1995281,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.04697,98.46313,443180,1995465,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.05792,98.84503,483600,1996600,47Q,17/02/2019,1312,S,1,NASA,ศรีวิชัย,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_B
18.06319,98.43617,440332,1997268,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.06997,98.45013,441812,1998013,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.07401,98.4491,441704,1998461,47Q,17/02/2019,1312,S,1,NASA,นาคอเรือ,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.08039,98.9713,496963,1999080,47Q,17/02/2019,1312,S,1,NASA,ศรีวิชัย,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_A
18.09862,98.92624,492196,2001098,47Q,17/02/2019,1312,S,1,NASA,ศรีวิชัย,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_A
18.09997,98.25282,420944,2001406,47Q,17/02/2019,1312,S,1,NASA,บ่อสลี,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_A
18.11049,98.42354,439012,2002505,47Q,17/02/2019,1312,S,1,NASA,บ่อหลวง,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.11167,98.42336,438993,2002636,47Q,17/02/2019,1312,S,1,NASA,บ่อหลวง,ฮอด,เชียงใหม่,ป่าแม่แจ่มและป่าแม่ตื่น,RFD_A
18.11494,98.28738,424608,2003048,47Q,17/02/2019,1312,S,1,NASA,บ่อหลวง,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_A
18.11967,98.2204,417523,2003600,47Q,17/02/2019,1312,S,1,NASA,บ่อสลี,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_B
18.12038,98.22424,417930,2003677,47Q,17/02/2019,1312,S,1,NASA,บ่อสลี,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_B
18.12107,98.228,418328,2003751,47Q,17/02/2019,1312,S,1,NASA,บ่อสลี,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_A
18.13011,98.23051,418598,2004751,47Q,17/02/2019,1312,S,1,NASA,บ่อสลี,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_B
18.13083,98.23444,419014,2004829,47Q,17/02/2019,1312,S,1,NASA,บ่อสลี,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_B
18.14307,98.87679,486967,2006019,47Q,17/02/2019,1312,S,1,NASA,ป่าพลู,บ้านโฮ่ง,ลำพูน,ป่าบ้านโฮ่ง,RFD_B
18.1437,98.88033,487342,2006088,47Q,17/02/2019,1312,S,1,NASA,ศรีวิชัย,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_B
18.14435,98.8839,487719,2006160,47Q,17/02/2019,1312,S,1,NASA,ป่าพลู,บ้านโฮ่ง,ลำพูน,ป่าบ้านโฮ่ง,RFD_A
18.15226,98.65049,463032,2007066,47Q,17/02/2019,1312,S,1,NASA,บ้านตาล,ฮอด,เชียงใหม่,ป่าแม่ตาลและป่าแม่ยุย,RFD_A
18.15259,98.65017,462998,2007103,47Q,17/02/2019,1312,S,1,NASA,บ้านตาล,ฮอด,เชียงใหม่,ป่าแม่ตาลและป่าแม่ยุย,RFD_A
18.15647,98.62598,460440,2007537,47Q,17/02/2019,1312,S,1,NASA,บ้านตาล,ฮอด,เชียงใหม่,ป่าแม่ตาลและป่าแม่ยุย,RFD_B
18.15717,98.62975,460839,2007614,47Q,17/02/2019,1312,S,1,NASA,บ้านตาล,ฮอด,เชียงใหม่,ป่าแม่ตาลและป่าแม่ยุย,RFD_B
18.19823,98.37043,433426,2012231,47Q,17/02/2019,1312,S,1,NASA,บ่อหลวง,ฮอด,เชียงใหม่,ป่าขุนแม่ลาย,RFD_A
18.20986,98.82629,481632,2013413,47Q,17/02/2019,1312,S,1,NASA,ป่าพลู,บ้านโฮ่ง,ลำพูน,ป่าบ้านโฮ่ง,RFD_A
18.22464,98.34022,430242,2015165,47Q,17/02/2019,1312,S,1,NASA,บ่อหลวง,ฮอด,เชียงใหม่,ป่าแม่แจ่ม,RFD_A
18.23281,98.74786,473343,2015961,47Q,17/02/2019,1312,S,1,NASA,แม่สอย,จอมทอง,เชียงใหม่,ป่าท่าธาร,RFD_A
18.23511,98.64524,462494,2016234,47Q,17/02/2019,1312,S,1,NASA,บ้านแปะ,จอมทอง,เชียงใหม่,ป่าท่าธาร,RFD_A
18.23578,98.64899,462891,2016307,47Q,17/02/2019,1312,S,1,NASA,บ้านแปะ,จอมทอง,เชียงใหม่,ป่าท่าธาร,RFD_A
18.24893,98.88297,487628,2017731,47Q,17/02/2019,1312,S,1,NASA,ป่าพลู,บ้านโฮ่ง,ลำพูน,ป่าบ้านโฮ่ง,RFD_A
18.25564,98.80585,479477,2018480,47Q,17/02/2019,1312,S,1,NASA,ป่าพลู,บ้านโฮ่ง,ลำพูน,ป่าบ้านโฮ่ง,RFD_A
18.27252,99.30521,532260,2020363,47Q,17/02/2019,1312,S,1,NASA,ใหม่พัฒนา,เกาะคา,ลำปาง,ป่าแม่ยาว,RFD_A
18.27601,99.30719,532469,2020750,47Q,17/02/2019,1312,S,1,NASA,ใหม่พัฒนา,เกาะคา,ลำปาง,ป่าแม่ยาว,RFD_A
18.27795,98.60606,458362,2020982,47Q,17/02/2019,1312,S,1,NASA,บ้านแปะ,จอมทอง,เชียงใหม่,ป่าจอมทอง,RFD_A
18.29799,98.95126,494849,2023155,47Q,17/02/2019,1312,S,1,NASA,ทาขุมเงิน,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.3019,98.95032,494750,2023588,47Q,17/02/2019,1312,S,1,NASA,ทาขุมเงิน,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.30697,98.93278,492896,2024149,47Q,17/02/2019,1312,S,1,NASA,ทาแม่ลอบ,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.30883,98.94325,494003,2024355,47Q,17/02/2019,1312,S,1,NASA,ทาขุมเงิน,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.30948,98.93512,493144,2024427,47Q,17/02/2019,1312,S,1,NASA,ทาขุมเงิน,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.31043,98.94034,493695,2024532,47Q,17/02/2019,1312,S,1,NASA,ทาขุมเงิน,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.31139,98.94556,494247,2024638,47Q,17/02/2019,1312,S,1,NASA,ทาขุมเงิน,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.49122,98.65196,463259,2044569,47Q,17/02/2019,1312,S,1,NASA,บ้านหลวง,จอมทอง,เชียงใหม่,ป่าจอมทอง,RFD_A
18.49518,99.17911,518907,2044981,47Q,17/02/2019,1312,S,1,NASA,ทาปลาดุก,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
18.53704,99.14349,515144,2049609,47Q,17/02/2019,1312,S,1,NASA,ศรีบัวบาน,เมืองลำพูน,ลำพูน,ป่าแม่ธิแม่ตีบแม่สาร,RFD_A
18.55058,99.15186,516026,2051108,47Q,17/02/2019,1312,S,1,NASA,มะเขือแจ้,เมืองลำพูน,ลำพูน,ป่าแม่ธิแม่ตีบแม่สาร,RFD_A
18.61954,99.2682,528292,2058752,47Q,17/02/2019,1312,S,1,NASA,แม่ทา,แม่ออน,เชียงใหม่,ป่าขุนแม่ทา,RFD_A
